Fecha y hora,Departamento,Localidad,Jurisdiccion ,Tipo de Siniestro,Vehiculo,Rol,Edad,Sexo,Fallecido a los Dias,Otro vehiculo,Lugar del Siniestro,X,Y
22/05/2018 08:30,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,19,F,0,OMNIBUS,AVENIDA GENERAL FLORES ESQ. CARRERAS NACIONALES,5.773.534.543,6143885.15
22/05/2018 14:31,MONTEVIDEO,MONTEVIDEO,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,56,F,1,CAMIONETA,RUTA 5 KM 18,,
22/05/2018 16:30,MALDONADO,SAN CARLOS,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,61,F,0,MOTO,JACINTO MARIA ALVARIZA ESQ. BASILIO ARAUJO,6.902.609.109,61.489.341.212
22/05/2018 21:50,CANELONES,PANDO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,20,M,0,MOTO,JUAN MANUEL BLANES ESQ. MARIA STAGNERO DE MUNAR,5.941.534.768,61.583.076.687
22/05/2018 21:50,CANELONES,PANDO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,29,M,0,MOTO,JUAN MANUEL BLANES ESQ. MARIA STAGNERO DE MUNAR,5.941.534.768,61.583.076.687
23/05/2018 14:42,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,83,M,0,MOTO,SANTA LUCIA ESQ. BOQUERON,5.694.411.885,61.440.485.362
23/05/2018 15:50,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,82,M,1,CAMIONETA,MALDONADO ESQ. DOCTOR EMILIO FRUGONI,5.753.530.565,61.367.906.996
24/05/2018 10:08,SALTO,SALTO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,18,M,1,CAMIONETA,GENERAL FRUCTUOSO RIVERA esq. JUAN CARLOS GOMEZ,4.076.526.591,65.268.440.117
24/05/2018 14:35,TACUAREMBO,TACUAREMBO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,60,F,9,MOTO,DIECIOCHO DE JULIO ESQ. CONTINUACION LUIS CASTAGNETTO,5.958.779.608,64.901.323.219
24/05/2018 21:05,CANELONES,SAN LUIS,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,43,M,0,CAMION,RUTA INTERBALNEARIA KM 62,,
24/05/2018 22:40,SORIANO,DOLORES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,11,F,0,CAMION,RIO NEGRO esq. GENERAL FRUCTUOSO RIVERA,3.859.736.201,62.895.803.409
26/05/2018 07:05,FLORES,N/C,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,32,M,0,CAMION,RUTA 14 KM 148,,
26/05/2018 12:32,MALDONADO,LA CAPUERA,DEPARTAMENTAL,DESPISTE,CAMIONETA,CONDUCTOR,56,M,0,,PARAJEY ESQ. CALLE A,67.223.113.062.432,614.201.598.841.891
26/05/2018 07:31,CANELONES,COLONIA NICOLICH,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,26,M,0,CAMION,RUTA 101 KM 22,,
26/05/2018 10:56,MONTEVIDEO,MONTEVIDEO,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,26,M,0,CAMIONETA,RUTA 8 KM 14,,
26/05/2018 21:37,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,32,M,0,AUTO,AVENIDA ITALIA esq. VALENCIA,5.818.681.293,61.392.274.522
27/05/2018 23:38,CANELONES,BARRA DE CARRASCO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,63,M,0,CAMIONETA,AVENIDA INGENIERO LUIS GIANNATTASIO esq. ALTA GRACIA,5.890.748.945,61.410.344.603
27/05/2018 22:00,SALTO,COLONIA 18 DE JULIO,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,78,M,0,CAMION,RUTA 3,41.687.433.291.712,653.016.660.066.597
28/05/2018 06:40,MALDONADO,PAN DE AZUCAR,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,30,M,19,CAMION,RUTA 9 ESQ. GARZAS,66.164.692.540.447,614.986.565.320.924
28/05/2018 11:28,CANELONES,CIUDAD DE LA COSTA,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,,M,1,AUTO,CALLE AUXILIAR A RUTA 101 ESQ. DAMASO ANTONIO LARRANAGA,5.905.768.565,61.459.154.647
28/05/2018 15:10,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,59,M,0,,SUSANA PINTOS ESQ. CAMINO MALDONADO,5.807.895.647,61.446.754.551
31/05/2018 20:35,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,20,M,1,AUTO,MARIA EUGENIA VAZ FERREIRA esq. AVENIDA AGRACIADA,571.839.315,61.420.965.706
1/6/2018 19:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,67,M,1,AUTO,JOSE ENRIQUE RODO ESQ. GABOTO,5.751.433.655,61.372.155.862
2/6/2018 17:19,TACUAREMBO,TACUAREMBO,NACIONAL,COLISION ENTRE VEHICULOS,CAMIONETA,CONDUCTOR,46,M,0,CAMION,RUTA 5 KM 390,,
2/6/2018 21:19,CANELONES,LAS PIEDRAS,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,34,M,10,OMNIBUS,JUANA DE ARCO ESQ. VALENTIN GOMEZ,5.728.317.454,61.578.879.011
3/6/2018 3:50,DURAZNO,DURAZNO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,44,M,1,CAMION,RUTA 5 KM 185,,
3/6/2018 17:30,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,55,M,0,AUTO,AVENIDA DOCTOR LUIS ALBERTO DE HERRERA esq. AVENIDA JOSE PEDRO VARELA,5.761.240.021,61.411.206.344
3/6/2018 20:00,ARTIGAS,ARTIGAS,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,83,M,1,AUTO,GENERAL MANUEL ORIBE ESQ. RIO BRANCO,5.515.412.009,66.364.366.212
4/6/2018 2:07,SAN JOSE,CIUDAD DEL PLATA,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,23,M,0,OMNIBUS,RUTA 1 KM 26,,
4/6/2018 6:28,SAN JOSE,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,35,M,0,AUTO,RUTA 1 KM 77,,
4/6/2018 6:28,SAN JOSE,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,16,F,0,AUTO,RUTA 1 KM 77,,
6/6/2018 19:20,CANELONES,N/C,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,71,M,0,CAMION,RUTA 11 KM 132,,
7/6/2018 6:45,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,49,M,0,CAMIONETA,AVENIDA DON PEDRO DE MENDOZA ESQ. CAMINO AMERICA,5.764.305.175,61.548.705.743
7/6/2018 15:10,ARTIGAS,PORT. DE HIERRO Y CAMPODONICO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,M,1,CAMION,RUTA 3 KM 623,,
8/6/2018 6:58,SALTO,SALTO,DEPARTAMENTAL,DESPISTE,MOTO,CONDUCTOR,19,M,0,,AVENIDA JOSE ENRIQUE RODO ESQ. GUARANI,4.108.834.664,6.527.728.728
8/6/2018 14:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,22,M,13,AUTO,CAMINO MALDONADO ESQ. ABIPONES,5.813.457.468,61.453.198.655
11/6/2018 20:15,COLONIA,COLONIA DEL SACRAMENTO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,51,F,0,AUTO,COSTANERA ESQ. FRANCISCO SOCA,421685.52,61.878.106.388
13/06/2018 15:55,CANELONES,LA PAZ,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,32,M,2,TREN,DOCTOR LUIS ALBERTO DE HERRERA ESQ. DEL COMERCIO,5.712.295.883,61.546.806.684
16/06/2018 05:52,CANELONES,N/C,NACIONAL,DESPISTE,CAMIONETA,CONDUCTOR,42,M,0,,RUTA 35 KM 59,,
16/06/2018 17:00,CANELONES,CIUDAD DE LA COSTA,DEPARTAMENTAL,DESPISTE,AUTO,CONDUCTOR,74,M,26,,DOROTEO GARCIA LAGOS ESQ. GAVIOTAS,59.670.887.037.264,61.459.242.645.832
17/06/2018 07:45,SALTO,N/C,NACIONAL,DESPISTE,AUTO,CONDUCTOR,27,F,4,,RUTA 4 KM 95,,
17/06/2018 18:50,MALDONADO,PUNTA DEL ESTE,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,17,F,1,AUTO,RESALSERO ESQ. GENERAL JOSE G. ARTIGAS,6.875.695.322,61.286.995.506
20/06/2018 11:50,CANELONES,SALINAS,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,F,1,AUTO,RUTA IB KM 37,,
22/06/2018 17:30,CERRO LARGO,RIO BRANCO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,48,M,0,MOTO,CENTENARIO ESQ. DIEZ DE JUNIO,8.395.141.603,6.388.731.728
22/06/2018 06:15,PAYSANDU,N/C,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,41,F,0,CAMION,RUTA 26 KM 81,,
22/06/2018 06:15,PAYSANDU,N/C,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,38,M,0,CAMION,RUTA 26 KM 81,,
22/06/2018 18:51,SAN JOSE,N/C,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,71,F,0,AUTO,RUTA 3 KM 82,,
23/06/2018 15:00,SALTO,SALTO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,38,M,0,CAMIONETA,BENITO SOLARI ESQ. AVENIDA PASCUAL HARRIAGUE,4.076.503.588,65.242.856.901
23/06/2018 19:24,CANELONES,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,18,M,1,CAMIONETA,RUTA 87 KM 45,,
